Latitude,Longitude,Id,Name,Main Address,Address Level - 1,Address Level - 1,Address Level - 1,Address Level - 1,Date Of Last Update
53.76915,-7.160273,2761,Dr Gilsen ,"Oldcastle Health Centre, Church Street, Oldcastle, Co. Meath, A82 E8D8",Meath,Meath,Meath,,30-Mar-22
53.76915,-7.160273,5240,CovidTest - Oldcastle Health Centre,"Oldcastle Health Centre, Church Street, Oldcastle, Co. Meath, A82 E8D8",Meath,Kerry,Kerry,,24-Mar-20
53.274827,-6.345135,2376,Ballycullen Medical Centre,"Oldcourt Shopping Centre, Parklands Road, Dublin 24, D24 DY0H",Oldcourt Shopping Centre,Wicklow,Wicklow,,27-Apr-22
53.635138,-6.646355,2104,Dr. Slattery - Johnstown Group Practice,"Oldtown Road, Johnstown, Navan, Co. Meath, C15 H018",Meath,Wicklow,Wicklow,,27-Apr-22
52.65686,-7.238535,5268,CovidTest - Nowlan Park Kilkenny GAA Club,"O'Loughlin Road, Kilkenny, R95 WN66",O'Loughlin Road,Sligo,Sligo,,25-Mar-20
53.346851,-6.27953,1798,Dr Robert Dybkowski,"Orby Chambers, 7 Coke Lane, Dublin 7, D07 T0FA",Orby Chambers,Cork,Cork,,22-Apr-22
53.176169,-6.805515,2349,CenterMed,"Orchard House, Moorefield Road, Newbridge, Co. Kildare, W12 Y
884",Kildare,Sligo,Sligo,,26-Mar-20
53.176169,-6.805515,1536,Newbridge Family Practice,"Orchard House, Moorefield Road, Newbridge, Co. Kildare, W12 Y884",Kildare,Dublin,Dublin,,15-Apr-22
53.299072,-6.321268,1755,Orwell Medical Centre,"Orwell Shopping Centre, Orwell Park, Dublin 6w, D6W CE01",Orwell Shopping Centre,Meath,Meath,,14-Apr-22
52.406053,-6.935888,5360,Ross Family Practice,"Ossory House, Mountgarrett, New Ross, Co. Wexford, Y34 E398",Wexford,Dublin,Dublin,,28-Apr-22
53.326037,-6.318609,5283,Hospital - Children's Hospital Crumlin,"Our Lady's Children's Hospital Crumlin, Dublin 12, D12 N512",Our Lady's Children's Hospital Crumlin,Tipperary,Tipperary,,07-Apr-22
53.32655,-6.281486,5186,HSE - Occupational Health Harold's Cross,"Our Lady's Hospice, Harold's Cross Road, Dublin 6w, D6W RY72",Our Lady's Hospice,Kerry,Kerry,,26-Mar-20
53.32655,-6.281486,5482,Hospice - Our Lady's Hospice and Care Centre,"Our Lady's Hospice, Harold's Cross Road, Dublin 6w, D6W RY72",Our Lady's Hospice,Mayo,Mayo,,07-Apr-22
54.303697,-8.167207,5461,HSE - Manorhamilton Rheumatology Unit,"Our Lady's Hospital, Hospital Road, Manorhamilton, Co. Leitrim, F91 X012",Leitrim,Kerry,Kerry,,12-Apr-22
53.650301,-6.697149,5239,CovidTest - Our Ladys Hospital Navan,"Our Lady's Hospital, Navan, Co. Meath, C15 RK7Y",Meath,Mayo,Mayo,,24-Mar-20
51.889952,-8.589961,2176,Ovens-Ballincollig Medical Group,"Ovens-ballincollig Medical Group, Old Quarter, Ballincollig, Co. Cork, P31 YH66",Cork,Clare,Clare,,27-Apr-22
53.097672,-7.912236,1506,O'Hare Medical Centre,"Oxmantown Mall, Birr, Co. Offaly, R42 HE20",Offaly,Clare,Clare,,15-Apr-22
51.899242,-8.434924,5269,CovidTest - Pairc Ui Chaoimh,"Pairc Ui Chaoimh, The Marina, Cork, T12 PF30",Pairc Ui Chaoimh,Roscommon,Roscommon,,24-Mar-20
52.751414,-7.95714,1756,The Surgery,"Pallas Street, Borrisoleigh, Co. Tipperary, E41 V6Y6",Tipperary,Mayo,Mayo,,15-Apr-22
52.060615,-9.489416,2120,Park Medical Practice,"Park Road, Killarney, Co. Kerry, V93 CV0F",Kerry,Kildare,Kildare,,27-Apr-22
53.935822,-8.949397,5081,HSE - Aras Attracta ,"Park Road, Swinford, Co. Mayo, F12 R704",Mayo,Limerick,Limerick,,27-Apr-22
53.356021,-6.286669,3349,Medicus Medical Centre Stoneybatter,"Park Shopping Centre, 35-39 Prussia Street, Dublin 7, D07 TA4V",Park Shopping Centre,Cork,Cork,,26-Apr-22
53.261979,-6.161797,1691,The Park Clinic Cabinteely,"Park Shopping Centre, Glen Drive, Cabinteely, Dublin 18, D18 C984",Park Shopping Centre,Cork,Cork,Dublin,15-Apr-22
53.408942,-6.698639,5089,Nursing Home - Parke House Nursing Home,"Parke House, Boycetown, Kilcock, Co. Kildare, W23 X3NR",Kildare,Mayo,Mayo,,07-Apr-22
53.026755,-7.301278,1458,Maryborough Family Practice ,"Parkside, Abbeyleix Road, Portlaoise, Co. Laois, R32 KDN8",Laois,Mayo,Mayo,,15-Apr-22
52.660445,-8.625246,2224,Parnell Street Surgery,"Parnell Mall, Parnell Street, Limerick, V94 RY6P",Parnell Mall,Dublin,Dublin,,27-Apr-22
53.35225,-6.263883,1965,P W Medical Centre,"Parnell Square Medical Suites, 51 Parnell Square West, Dublin 1, D01 N5P6",Parnell Square Medical Suites,Dublin,Dublin,,26-Apr-22
51.87252,-8.337042,3199,The Surgery Passage West,"Passage West Surgery, Cork Street, Passage West, Co. Cork, T12 YE1V",Cork,Dublin,Dublin,,26-Apr-22
53.29162,-6.136943,2275,HSE -  Addiction Services Centre,"Patrick Street Centre, 99-101 Patrick Street, Dun Laoghaire, Co. Dublin, A96 V043",Dublin,Kildare,Kildare,,27-Apr-22
53.522731,-7.349307,3370,Dr Susan Orwa,"Patrick Street, Mullingar, Co. Westmeath, N91 DD23",Westmeath,Carlow,Carlow,,26-Apr-22
53.318167,-6.480085,2238,HSE - Peamout Hospital GP Service ,"Peamount Road, Newcastle, Co. Dublin, D22 Y008",Dublin,Dublin,Dublin,,05-Apr-22
53.318167,-6.480085,5200,HSE - Occupational Health Dept Peamount,"Peamount Road, Newcastle, Co. Dublin, D22 Y008",Dublin,Dublin,Dublin,,01-Apr-22
53.344899,-6.249538,1753,Dr Sean Gilroy,"Pearse Street Primary Care Centre, 15 Mark's Lane, Dublin 2, D02 TD23",Pearse Street Primary Care Centre,Sligo,Sligo,,15-Apr-22
51.900207,-8.461707,4120,HSE - Youth Health Service,"Penrose House, 2 Penrose Quay, Cork, T23 V38E",Penrose House,Donegal,Donegal,,24-Apr-20
55.095693,-7.534057,2818,Rathmullan Health Centre,"Pier Road, Rathmullan, Co. Donegal, F92 PC43",Donegal,Roscommon,Roscommon,,19-Apr-22
52.351533,-7.33292,2132,Dr Flanagan,"Piltown Health Centre, Main Street, Piltown, Co. Kilkenny, E32 VH98",Kilkenny,Kildare,Kildare,,27-Apr-22
52.275997,-9.717422,2151,Dr Anne McSwiney,"Pluckeen, Caherslee, Tralee, Co. Kerry, V92 AW21",Kerry,Offaly,Offaly,,27-Apr-22
51.802302,-8.29445,3404,Crosshaven Surgery,"Point Road, Crosshaven, Co. Cork, P43 DT66",Cork,Leitrim,Leitrim,,26-Apr-22
54.006546,-6.379487,4306,Defence Forces - Aiken Military Barracks ,"Point Road, Dundalk, Co. Louth, A91 RX30",Louth,Waterford,Waterford,,06-Apr-22
53.972587,-10.113932,1433,Achill Doctors,"Pollagh, Keel, Achill, Co. Mayo, F28 X3Y6",Mayo,Cork,Cork,,12-Apr-22
53.387253,-6.695778,5559,Nursing Home -Mount Pleasant Lodge ,"Portgloriam, Kilcock, Co. Kildare, W23 XT7W",Kildare,Kildare,Kildare,,05-Apr-22
53.326648,-8.234636,5189,HSE - Occupational Health Portiuncula,"Portiuncula University Hospital, Ballinasloe, Co. Galway, H53 T971",Galway,Wexford,Wexford,,01-Apr-22
52.287921,-7.320489,2074,Dr Aidan Finnegan,"Portlaw Health Centre, Portlaw, Co. Waterford, X91 FT22",Waterford,Waterford,Waterford,,27-Apr-22
53.421935,-6.136193,1221,Portmarnock Family Practice,"Portmarnock Arcade, Strand Road, Portmarnock, Co. Dublin, D13 E1W6",Dublin,Cavan,Cavan,,30-Mar-22
54.765901,-8.410308,2844,Adara Primary Care Centre,"Portnoo Road, Ardara, Co. Donegal, F94 RF29",Donegal,Mayo,Mayo,,19-Apr-22
52.881907,-8.35307,4236,Portroe Health Centre,"Portroe, Nenagh, Co. Tipperary, E45 KF10",Tipperary,Mayo,Mayo,,27-Apr-22
51.890117,-8.573516,3361,Leemed Clinic,"Poulavone, Ballincollig, Co. Cork, P31 N528",Cork,Kildare,Kildare,,26-Apr-22
53.903104,-8.576786,2550,The Clinic,"Pound Street, Ballaghaderreen, Co. Roscommon, F45 Y099",Roscommon,Mayo,Mayo,,11-Apr-22
54.805071,-7.766251,2032,Stranorlar Primary Care Centre,"Pound Street, Stranorlar, Co. Donegal, F93 D9HH",Donegal,Wexford,Wexford,,27-Apr-22
52.454569,-7.749346,5572,Prayerbrook Medical Centre ,"Prayerbrook, Garraun, Fethard, Co. Tipperary, E91 PH90",Tipperary,Waterford,Waterford,,28-Apr-22
54.117867,-7.583672,1845,Ballyconnell Medical,"Preaching House Lane, Ballyconnell, Co. Cavan, H14 CD52",Cavan,Donegal,Donegal,,22-Apr-22
53.34147,-6.252178,5480,Ellwood Clinic,"Prices Medical Hall, 26 Clare Street, Dublin 2, D02 VX59",Prices Medical Hall,Kildare,Kildare,,28-Apr-22
53.987927,-7.360457,1860,Farnham Medical Practice,"Primary Care Building, Connolly St, Cavan, H12 C3W6",Primary Care Building,Dublin,Dublin,,22-Apr-22
54.00841,-6.404557,2784,The Laurels Health Centre,"Primary Care Centre, 1 The Laurels, Dundalk, Co. Louth, A91 CVK6",Louth,Sligo,Sligo,,30-Mar-22
53.32027,-6.308879,1621,Dr Rowan and Dr White Surgery,"Primary Care Centre, Armagh Road, Crumlin, Dublin 12, D12 YY82",Primary Care Centre,Tipperary,Tipperary,Dublin,15-Apr-22
53.32027,-6.308879,4207,Dr Anne Synnott,"Primary Care Centre, Armagh Road, Crumlin, Dublin 12, D12 YY82",Primary Care Centre,Wexford,Wexford,Dublin,27-Apr-22
53.184093,-7.985389,1233,Banagher Health Centre,"Primary Care Centre, Banagher, Birr, Co. Offaly, R42 XW40",Offaly,Kildare,Kildare,,08-Apr-22
54.276867,-8.47492,2880,Medicentre,"Primary Care Centre, Barrack Street, Sligo, F91 Y8EK",Primary Care Centre,Wexford,Wexford,,21-Apr-22
54.276867,-8.47492,2881,Health Centre Barrack Street,"Primary Care Centre, Barrack Street, Sligo, F91 Y8EK",Primary Care Centre,Wexford,Wexford,,21-Apr-22
54.276867,-8.47492,2883,The Mall Family Practice,"Primary Care Centre, Barrack Street, Sligo, F91 Y8EK",Primary Care Centre,Kildare,Kildare,,21-Apr-22
51.909173,-8.271164,5082,Dr Pat Kennedy and Ger McLaughlin,"Primary Care Centre, Castle Square, Carrigtwohill, Co. Cork, T45 FX06",Cork,Wicklow,Wicklow,,27-Apr-22
53.544872,-9.36318,4291,Dr Laura Lenihan,"Primary Care Centre, Clonbur, Co. Galway, F12 E653",Galway,Roscommon,Roscommon,,27-Apr-22
53.944531,-8.092857,2866,Carrick Medical Centre,"Primary Care Centre, Dublin Road, Carrick-on-shannon, Co. Leitrim, N41 E3C9",Leitrim,Meath,Meath,,20-Apr-22
51.905574,-8.954398,2218,Dr Ken Harte,"Primary Care Centre, Fair Green Plaza, Macroom, Co. Cork, P12 K244",Cork,Dublin,Dublin,,27-Apr-22
53.627433,-8.187675,1475,Roscommon Health Centre,"Primary Care Centre, Golf Links Road, Roscommon, F42 HY97",Primary Care Centre,Dublin,Dublin,,15-Apr-22
53.525887,-7.344887,1653,Harbour Medical Centre Mullingar,"Primary Care Centre, Harbour Road, Mullinghar, Co. Westmeath, N91 Y1K8",Westmeath,Galway,Galway,,15-Apr-22
53.855808,-9.274636,1758,Dr K Moran ,"Primary Care Centre, Moneen Road, Castlebar, Co. Mayo, F23 XV04",Mayo,Kerry,Kerry,,15-Apr-22
52.348369,-8.674816,1932,Dr Tom Molloy,"Primary Care Centre, Rathgoggin South, Charleville, Co. Cork, P56 TP20",Cork,Roscommon,Roscommon,,22-Apr-22
54.251098,-6.962384,2754,HSE - North Monaghan Primary Care Centre,"Primary Care Centre, Saint Davnet's Campus, Rooskey, Monaghan, H18 DE78",Primary Care Centre,Dublin,Dublin,,05-Apr-22
53.182147,-6.802085,3301,Newbridge Medical and Dental ,"Primary Care Centre, Station Road, Newbridge, Co. Kildare, W12 XD45",Kildare,Tipperary,Tipperary,,26-Apr-22
53.796353,-9.52808,4239,Clew Bay Family Practice,"Primary Care Centre, Tober Hill, Westport, Co Mayo, F28 ED71",Primary Care Centre,Kildare,Kildare,Co Mayo,27-Apr-22
54.049409,-6.348772,3763,Ravensdale Dispensary,"Proleek Acres, Ravensdale, Co. Louth, A91 T025",Louth,Roscommon,Roscommon,,28-Apr-22
53.290565,-6.687005,5105,The Surgery Clane,"Prosperous Road, Clane, Co. Kildare, W91 PK51",Kildare,Cork,Cork,,27-Apr-22
52.735939,-6.980325,2950,Leighlinbridge Health Centre,"Pump Lane, Leighlinbridge, Co. Carlow, R93 D5F2",Carlow,Cork,Cork,,21-Apr-22
54.223762,-9.990521,1435,Dr Fergal Ruane,"Quay Street, Belmullet, Co. Mayo, F26 HH60",Mayo,Kerry,Kerry,,12-Apr-22
53.316573,-6.272611,5080,Nursing Home - Orwell Queen of Peace Nursing Home,"Queen Of Peace Centre, Garville Avenue, Dublin 6, D06 F6C4",Queen Of Peace Centre,Galway,Galway,,07-Apr-22
53.396199,-6.138369,1821,Baldoyle Medical Clinic,"Racecourse Shopping Centre, Grange Road, Dublin 13, D13 N6W7",Racecourse Shopping Centre,Cork,Cork,,22-Apr-22
53.382491,-6.4067,1574,The Healthwell Clinic,"Raheen, Weaver's Row, Clonsilla Road, Dublin 15, D15 TC6X",Raheen,Cork,Cork,Dublin,15-Apr-22
51.87773,-8.523742,3190,Rahona House Surgery,"Rahona House, Hawkes Road, Bishopstown, Cork, T12 H9EV",Rahona House,Wicklow,Wicklow,Cork,26-Apr-22
51.884651,-9.580738,1006,The Medical Centre,"Railway Road, Kenmare, Co. Kerry, V93 Y02R",Kerry,Kildare,Kildare,,07-Apr-22
51.884651,-9.580738,2189,An Neidin Family Practice,"Railway Road, Kenmare, Co. Kerry, V93 Y02R",Kerry,Limerick,Limerick,,27-Apr-22
51.904193,-8.954766,3191,The Muskerry Family Practice,"Railway View, Macroom, Co. Cork, P12 HY91",Cork,Cork,Cork,,26-Apr-22
55.034265,-7.648853,2817,Dr Michael Cuffe,"Ramelton Health Centre, Back Road, Ramelton, Co. Donegal, F92 DE98",Donegal,Limerick,Limerick,,19-Apr-22
53.325066,-6.253827,2237,GP Afterhours - 3rd Floor,"Ranelagh Court, Chelmsford Road, Dublin 6, D06 Y868",Ranelagh Court,Cork,Cork,,27-Apr-22
53.455967,-6.219729,5307,Dr Niall Moore,"Rath Mhuire Health Centre, 9 Malahide Road, Swords, Co. Dublin, K67 V8N3",Dublin,Kerry,Kerry,,28-Apr-22
53.221104,-6.992582,5399,CovidAss - Rathangan PCC,"Rathangan Primary Care Centre, New Street, Rathangan, Co. Kildare, R51 EH73",Kildare,Cork,Cork,,17-Apr-20
52.30037,-6.50188,2964,The Hooper Medical Centre,"Rathaspeck, Wexford, Y35 EF85",Rathaspeck,Westmeath,Westmeath,,21-Apr-22
52.267267,-9.685251,5272,CovidTest - Tralee PCC,"Rathass, Tralee, Co. Kerry, V92 YA25",Kerry,Clare,Clare,,24-Mar-20
52.267267,-9.685251,5421,HSE - Kerry Community Services ,"Rathass, Tralee, Co. Kerry, V92 YA25",Kerry,Dublin,Dublin,,12-Apr-22
53.672069,-7.988916,2614,Medical Centre,"Rathcline Road, Lanesborough, Co. Longford, N39 VP68",Longford,Clare,Clare,,11-Apr-22
53.355047,-6.279742,2011,Student Health - TU Dublin Health Centre,"Rathdown House, Technological University Dublin, Grangegorman Lower, Dublin 7, D07 H6K8",Rathdown House,Clare,Clare,Dublin,26-Apr-22
52.855586,-7.594552,2609,Rathdowney Health Centre,"Rathdowney, Co. Laois, R32 RFW7",Laois,Louth,Louth,,11-Apr-22
52.931902,-6.236382,3362,Dr Sinead Sheehan,"Rathdrum Health Centre, Fair Green, Rathdrum, Co. Wicklow, A67 WY24",Wicklow,Cork,Cork,,28-Apr-22
52.360293,-8.689933,1994,Charleville Family Practice,"Rathgoggin, Charleville, Co. Cork, P56 T863",Cork,Kildare,Kildare,,26-Apr-22
51.847811,-8.47161,3192,Airport Dental And Medical Cork,"Rathmacullig West, Ballygarvan, Co. Cork, T12 H5FY",Cork,Clare,Clare,,26-Apr-22
51.909294,-8.459976,3943,DOJ - Cork Prison Medical Centre,"Rathmore Road, Cork, T23 Y642",Rathmore Road,Cork,Cork,,06-Apr-22
53.348914,-7.198754,2621,Dr. Donal Sheehan,"Rathmoyle, Rhode, Co. Offaly, R35 PC95",Offaly,Galway,Galway,,11-Apr-22
52.879847,-6.690745,5544,Gallagher Medical Practice,"Rathvilly Health Centre, Rathvilly, Co. Carlow, R93 W6W8",Carlow,Louth,Louth,,28-Apr-22
53.50939,-7.14549,2629,Killucan Health Centre,"Rathwire, Co. Westmeath, N91 YK11",Westmeath,Wexford,Wexford,,11-Apr-22
52.445901,-9.668585,2158,Rattoo Surgery,"Rattoo Medical Centre, Knockananore, Ballyduff, Co. Kerry, V92 RD2N",Kerry,Dublin,Dublin,,27-Apr-22
54.268779,-8.481607,2393,Hospital - Kingsbridge Private Hospital,"Ray Mcsharry Road, Sligo, F91 X054",Ray Mcsharry Road,Kildare,Kildare,,11-Apr-22
54.115005,-7.58345,2802,Woodford GP Clinic,"Realta Shopping Centre, Ballyconnell, Co. Cavan, H14 EH11",Cavan,Clare,Clare,,31-Mar-22
53.464436,-9.716996,5228,CovidTest - Recess ,"Recess Community Centre, Lissoughter, Recess, Co. Galway, H91 AE65",Galway,Clare,Clare,,24-Mar-20
53.319573,-6.362669,2494,Dental Practice - 3Dental,"Red Cow House, Naas Road, Dublin 22, D22 KV24",Red Cow House,Offaly,Offaly,,02-Sep-19
52.342489,-6.464539,2245,Dr Miles Deas Family Practice,"Redmond Square Medical Centre, 4-7 Redmond Square, Wexford, Y35 CYD2",Redmond Square Medical Centre,Tipperary,Tipperary,,27-Apr-22
51.627961,-9.273336,3454,Evolve Health,"Reenroe, Drimoleague, Co. Cork, P47 P782",Cork,Dublin,Dublin,,26-Apr-22
53.275911,-9.016434,5230,CovidTest - Renmore,"Renmore Community Hall, Renmore Avenue, Renmore, Galway, H91 W259",Renmore Community Hall,Dublin,Dublin,Galway,24-Mar-20
53.335041,-6.294318,1194,Coombe Family Practice,"Rialto Primary Care Centre, 383 South Circular Road, Dublin 8, D08 E0X7",Rialto Primary Care Centre,Wicklow,Wicklow,,08-Apr-22
53.252022,-6.12419,1603,Lifetime Family Practice,"Ridge House, Shanganagh Road, Glenageary, Co. Dublin, A96 N8W7",Dublin,Meath,Meath,,15-Apr-22
53.444697,-6.243884,1301,Ridgewood Medical Centre,"Ridgewood Grove, Ridgewood, Swords, Co. Dublin, K67 R7F9",Dublin,Louth,Louth,,08-Apr-22
52.601206,-9.708794,1539,Carrigaholt Health Centre,"Rinemackaderrig, Carrigaholt, Co. Clare, V15 DA21",Clare,Galway,Galway,,15-Apr-22
53.378229,-6.32693,3989,Ashtown Medical Centre,"River Centre, Rathborne Place, Dublin 15, D15 AX0R",River Centre,Galway,Galway,,27-Apr-22
53.246578,-9.304811,1396,Spiddal Medical Centre,"River Road, Spiddal, Co. Galway, H91 FPP6",Galway,Clare,Clare,,12-Apr-22
53.37112,-6.487592,3247,Riverforest Medical Centre,"Riverforest Shopping Centre, River Forest, Leixlip, Co. Kildare, W23 Y2Y0",Kildare,Clare,Clare,,14-Apr-22
53.37112,-6.487592,3298,Dr Archer - Riverforest Medical Centre,"Riverforest Shopping Centre, River Forest, Leixlip, Co. Kildare, W23 Y2Y0",Kildare,Cork,Cork,,26-Apr-22
53.403078,-6.398598,1320,Riverside Medical Centre,"Riverside, Navan Road, Mulhuddart, Dublin 15, D15 K58W",Riverside,Cork,Cork,Dublin,08-Apr-22
53.406388,-6.205204,3689,Other - St Michael's House Day Service Centre,"Riverside, Saint Michael's House, Belcamp Lane, Dublin 17, D17 H104",Riverside,Galway,Galway,Dublin,27-Apr-22
53.298038,-6.39121,3997,Occupational Health Dept - Roadstone ,"Roadstone Retail Centre, Cookstown Road, Dublin 24, D24 PKK2",Roadstone Retail Centre,Carlow,Carlow,,27-Apr-22
53.303467,-6.188177,1677,Blackrock Clinic,"Rock Road, Blackrock, Co. Dublin, A94 E4X7",Dublin,Galway,Galway,,31-Mar-22
51.894256,-8.4198,3099,Dundanion Medical Centre,"Rockfield Avenue, Church Road, Blackrock, Cork, T12 K77V",Rockfield Avenue,Louth,Louth,Cork,25-Apr-22
53.286065,-6.236397,4286,Centric Health - Dundrum,"Rockfield Medical Campus, Dublin 16, D16 A6K5",Rockfield Medical Campus,Tipperary,Tipperary,,27-Apr-22
53.286065,-6.236397,4150,VHI Swiftcare Clinic Rockfield,"Rockfield Medical Campus, Overend Way, Dublin 16, D16 A6K5",Rockfield Medical Campus,Westmeath,Westmeath,,27-Apr-22
52.260711,-7.097914,5475,Nursing Home -  Signa Care Waterford,"Rocklands, Ferrybank, Waterford, Co. Kilkenny, X91 NT3F",Kilkenny,Clare,Clare,,07-Apr-22
51.949769,-7.725026,2078,Ardmore Health Centre,"Rocky Road, Ardmore, Co. Waterford, P36 TK61",Waterford,Louth,Louth,,20-Apr-22
54.004442,-6.397704,2793,Roden Court Medical Clinic,"Roden Place, Dundalk, Co. Louth, A91 C1XY",Louth,Kildare,Kildare,,30-Mar-22
54.94487,-7.691343,5359,Letterkenny Private Medical,"Roe House, Dry Arch Business Park, Letterkenny, Co. Donegal, F92 NHT0",Donegal,Dublin,Dublin,,28-Apr-22
53.276591,-8.974225,1379,Roscam Medical Practice,"Roscam House, Roscam, Galway, H91 CX8X",Roscam House,Meath,Meath,,12-Apr-22
53.627433,-8.187675,2483,HSE - Roscommon Primary Care Team,"Roscommon Primary Care Centre, Golf Links Road, Roscommon, F42 HY97",Roscommon Primary Care Centre,Limerick,Limerick,,05-Apr-22
52.939972,-7.788908,5381,CovidAss - Cre House,"Roscrea Primary Care Centre, Grange, Roscrea, Co. Tipperary, E53 X461",Tipperary,Dublin,Dublin,,17-Apr-20
52.955274,-7.79804,1172,Roscrea Centre Surgery,"Roscrea Shopping Centre, Castle Street, Roscrea, Co. Tipperary, E53 HR04",Tipperary,Louth,Louth,,08-Apr-22
53.384359,-6.382456,5411,CovidAss - Roselawn,"Roselawn Health Centre, Roselawn Road, Dublin 15, D15 PC90",Roselawn Health Centre,Dublin,Dublin,,17-Apr-20
53.382662,-6.38181,1577,The Meridian Clinic ,"Roselawn Shopping Centre, Roselawn Road, Dublin 15, D15 XH2T",Roselawn Shopping Centre,Louth,Louth,,15-Apr-22
52.953102,-7.799028,2378,De Feu Medical Centre,"Rosemary Square, Roscrea, Co. Tipperary, E53 DN34",Tipperary,Dublin,Dublin,,27-Apr-22
52.953102,-7.799028,3526,The Medical Centre,"Rosemary Square, Roscrea, Co. Tipperary, E53 DN34",Tipperary,Dublin,Dublin,,27-Apr-22
51.899818,-8.502219,5342,Dr Martin Moloney,"Rosemount House, Strawberry Hill, Sundays Well, Cork, T23 FA4C",Rosemount House,Cork,Cork,Cork,05-Apr-22
53.290495,-6.298582,3644,Rosemount Family Doctors,"Rosemount Shopping Centre, Marian Road, Dublin 14, D14 V8W8",Rosemount Shopping Centre,Galway,Galway,,27-Apr-22
53.153193,-7.183236,1247,Portarlinton Family Practice,"Rosetta, Station Road, Portarlington, Co. Laois, R32 XNN9",Laois,Cork,Cork,,08-Apr-22
53.364402,-9.624599,1448,Rosmuc Health Centre,"Rosmuck Health Centre, Turlough, Rosmuck, Co. Galway, H91 X8XV",Galway,Kildare,Kildare,,15-Apr-22
52.280676,-6.392925,3014,Rosslare Medical Centre,"Rosslare, Co. Wexford, Y35 PNT7",Wexford,Kerry,Kerry,,25-Apr-22
52.247256,-6.402483,2077,Tagoat Medical Centre,"Rossmore, Milltown, Tagoat, Co. Wexford, Y35 DK46",Wexford,Kerry,Kerry,,27-Apr-22
52.698488,-6.971848,5558,Nursing Home - Saint Lazerians House,"Royal Oak Road, Muine Bheag, Co. Carlow, R21 K542",Carlow,Kerry,Kerry,,05-Apr-22
53.521599,-6.088016,1588,Dr Egyed Surgery,"Rush Dispensary, Lower Main Street, Rush, Co. Dublin, K56 R274",Dublin,Kerry,Kerry,,15-Apr-22
51.848074,-8.788515,3106,Ryecourt Clinic,"Ryecourt, Farnanes, Co. Cork, P14 A620",Cork,Mayo,Mayo,,25-Apr-22
52.477859,-8.864371,1138,Rylanes Medical Centre,"Rylanes, Ballingarry, Co. Limerick, V94 K0D2",Limerick,Louth,Louth,,08-Apr-22
51.721673,-9.108523,2205,Dunmanway Primary Care Centre,"Sackville Street, Dunmanway, Co. Cork, P47 PK51",Cork,Kilkenny,Kilkenny,,27-Apr-22
51.722174,-9.108942,3131,Dr J O'Connell,"Sackville Street, Dunmanway, Co. Cork, P47 WN77",Cork,Cork,Cork,,25-Apr-22
53.335622,-6.293796,1867,HSE - Rialto Community Drugs Team,"Saint Andrews Community Centre, 468 South Circular Road, Dublin 8, D08 H51F",Saint Andrews Community Centre,Kildare,Kildare,,24-Apr-20
53.03892,-7.276354,1520,Kilminchy Medical Centre / Boston Health Centre,"Saint Anne's, Dublin Road, Portlaoise, Co. Laois, R32 N9DD",Laois,Kildare,Kildare,,15-Apr-22
52.660154,-7.242826,2962,Dr Miriam Hogan,"Saint Anthony's, Newpark, Kilkenny, R95 V270",Saint Anthony's,Mayo,Mayo,,21-Apr-22
53.190056,-8.563835,1410,Saint Brendan's Medical Centre,"Saint Brendan's Campus, Lake Road, Loughrea, Co. Galway, H62 VY76",Galway,Dublin,Dublin,,12-Apr-22
52.277525,-9.703344,2173,Tralee Medical Centre,"Saint Brendan's Park, Tralee, Co. Kerry, V92 D96H",Kerry,Leitrim,Leitrim,,27-Apr-22
53.029146,-9.286981,2003,Collins Medical Centre,"Saint Brendan's Road, Lisdoonvarna, Co. Clare, V95 HH6W",Clare,Donegal,Donegal,,26-Apr-22
53.091987,-8.219961,2063,Dr K Duddy,"Saint Brendan's Street, Portumna, Co. Galway, H53 R6X5",Galway,Kildare,Kildare,,27-Apr-22
53.85687,-6.549247,5321,HSE -  Louth Rehabilitation Services,"Saint Brigid's Complex, Kells Road, Ardee, Co. Louth, A92 DRN0",Louth,Wicklow,Wicklow,,11-May-20
53.362752,-6.262365,1013,Whitworth Medical Centre,"Saint Brigid's Road Lower, Dublin 9, D09 R2K2",Saint Brigid's Road Lower,Louth,Louth,,22-Apr-22
53.385922,-6.376498,2285,Luxmed Medical Centre,"Saint Brigid's Shopping Centre, Main Street, Blanchardstown, Dublin 15, D15 TN66",Saint Brigid's Shopping Centre,Louth,Louth,Dublin,27-Apr-22
52.648891,-7.231916,5163,HSE - South East Public Health,"Saint Canice's Hospital, Dublin Road, Kilkenny, R95 P231",Saint Canice's Hospital,Cork,Cork,,12-Apr-22
53.383357,-6.274779,5096,HSE - Claremont Residental & Day Care Service,"Saint Canice's Road, Dublin 11, D11 RK16",Saint Canice's Road,Cork,Cork,,25-Nov-21
53.631255,-8.193619,1290,The Medical Centre St Coman's,"Saint Comans Park, Roscommon, F42 RW83",Saint Comans Park,Cork,Cork,,08-Apr-22
53.631255,-8.193619,1398,Saint Comans Medical Centre,"Saint Comans Park, Roscommon, F42 RW83",Saint Comans Park,Tipperary,Tipperary,,29-Apr-22
54.95944,-7.730286,5181,HSE - Occupational Health Donegal,"Saint Conal's, Kilmacrennan Road, Letterkenny, Co. Donegal, F92 FW6Y",Donegal,Clare,Clare,,01-Apr-22
