"STATISTIC","Statistic Label","TLIST(A1)","CensusYear","C04104V04868","County and City","UNIT","VALUE"
"F2021C04","Percentage change in housing stock since previous census","2002","2002","2ae19629-1451-13a3-e055-000000000001","Cork City and Cork County","%","14.43370962"
"F2021C04","Percentage change in housing stock since previous census","2002","2002","2ae19629-14a6-13a3-e055-000000000001","Kerry","%","12.17301538"
"F2021C04","Percentage change in housing stock since previous census","2002","2002","2ae19629-148f-13a3-e055-000000000001","Limerick City and County","%","13.97052271"
"F2021C04","Percentage change in housing stock since previous census","2002","2002","2ae19629-1499-13a3-e055-000000000001","Tipperary","%","13.71290923"
"F2021C04","Percentage change in housing stock since previous census","2002","2002","2ae19629-149a-13a3-e055-000000000001","Waterford City and County","%","17.89489489"
"F2021C04","Percentage change in housing stock since previous census","2002","2002","2ae19629-1435-13a3-e055-000000000001","Galway City","%","25.03678789"
"F2021C04","Percentage change in housing stock since previous census","2002","2002","2ae19629-14a5-13a3-e055-000000000001","Galway County","%","19.29836167"
"F2021C04","Percentage change in housing stock since previous census","2002","2002","2ae19629-148e-13a3-e055-000000000001","Leitrim","%","12.79368401"
"F2021C04","Percentage change in housing stock since previous census","2002","2002","2ae19629-1493-13a3-e055-000000000001","Mayo","%","17.57648184"
"F2021C04","Percentage change in housing stock since previous census","2002","2002","2ae19629-1497-13a3-e055-000000000001","Roscommon","%","14.45261566"
"F2021C04","Percentage change in housing stock since previous census","2002","2002","2ae19629-1498-13a3-e055-000000000001","Sligo","%","13.85317094"
"F2021C04","Percentage change in housing stock since previous census","2002","2002","2ae19629-149d-13a3-e055-000000000001","Cavan","%","13.84540907"
"F2021C04","Percentage change in housing stock since previous census","2002","2002","2ae19629-14a4-13a3-e055-000000000001","Donegal","%","21.10949336"
"F2021C04","Percentage change in housing stock since previous census","2002","2002","2ae19629-1495-13a3-e055-000000000001","Monaghan","%","8.242695044"
"F2021C04","Percentage change in housing stock since previous census","2006","2006","IE0","State","%","21.2"
"F2021C04","Percentage change in housing stock since previous census","2006","2006","2ae19629-1492-13a3-e055-000000000001","Carlow","%","22.6"
"F2021C04","Percentage change in housing stock since previous census","2006","2006","2ae19629-1433-13a3-e055-000000000001","Dublin City","%","11.8"
"F2021C04","Percentage change in housing stock since previous census","2006","2006","2ae19629-149f-13a3-e055-000000000001","Dún Laoghaire-Rathdown","%","11.6"
"F2021C04","Percentage change in housing stock since previous census","2006","2006","2ae19629-14a0-13a3-e055-000000000001","Fingal","%","37.4"
"F2021C04","Percentage change in housing stock since previous census","2006","2006","2ae19629-14a1-13a3-e055-000000000001","South Dublin","%","14.1"
"F2021C04","Percentage change in housing stock since previous census","2006","2006","2ae19629-14a7-13a3-e055-000000000001","Kildare","%","26.1"
"F2021C04","Percentage change in housing stock since previous census","2006","2006","2ae19629-14a8-13a3-e055-000000000001","Kilkenny","%","23.5"
"F2021C04","Percentage change in housing stock since previous census","2006","2006","2ae19629-148d-13a3-e055-000000000001","Laois","%","31.7"
"F2021C04","Percentage change in housing stock since previous census","2006","2006","2ae19629-1490-13a3-e055-000000000001","Longford","%","31.6"
"F2021C04","Percentage change in housing stock since previous census","2006","2006","2ae19629-1491-13a3-e055-000000000001","Louth","%","21.5"
"F2021C04","Percentage change in housing stock since previous census","2006","2006","2ae19629-1494-13a3-e055-000000000001","Meath","%","36.2"
"F2021C04","Percentage change in housing stock since previous census","2006","2006","2ae19629-1496-13a3-e055-000000000001","Offaly","%","25"
"F2021C04","Percentage change in housing stock since previous census","2006","2006","2ae19629-149b-13a3-e055-000000000001","Westmeath","%","23.9"
"F2021C04","Percentage change in housing stock since previous census","2006","2006","2ae19629-149c-13a3-e055-000000000001","Wexford","%","30.1"
"F2021C04","Percentage change in housing stock since previous census","2006","2006","2ae19629-149e-13a3-e055-000000000001","Wicklow","%","22.1"
"F2021C04","Percentage change in housing stock since previous census","2006","2006","2ae19629-14a2-13a3-e055-000000000001","Clare","%","17.6"
"F2021C04","Percentage change in housing stock since previous census","2006","2006","2ae19629-1451-13a3-e055-000000000001","Cork City and Cork County","%","19.7"
"F2021C04","Percentage change in housing stock since previous census","2006","2006","2ae19629-14a6-13a3-e055-000000000001","Kerry","%","21.3"
"F2021C04","Percentage change in housing stock since previous census","2006","2006","2ae19629-148f-13a3-e055-000000000001","Limerick City and County","%","18.4"
"F2021C04","Percentage change in housing stock since previous census","2006","2006","2ae19629-1499-13a3-e055-000000000001","Tipperary","%","18.5"
"F2021C04","Percentage change in housing stock since previous census","2006","2006","2ae19629-149a-13a3-e055-000000000001","Waterford City and County","%","21.1"
"F2021C04","Percentage change in housing stock since previous census","2006","2006","2ae19629-1435-13a3-e055-000000000001","Galway City","%","28.6"
"F2021C04","Percentage change in housing stock since previous census","2006","2006","2ae19629-14a5-13a3-e055-000000000001","Galway County","%","25.2"
"F2021C04","Percentage change in housing stock since previous census","2006","2006","2ae19629-148e-13a3-e055-000000000001","Leitrim","%","28.9"
"F2021C04","Percentage change in housing stock since previous census","2006","2006","2ae19629-1493-13a3-e055-000000000001","Mayo","%","19.4"
"F2021C04","Percentage change in housing stock since previous census","2006","2006","2ae19629-1497-13a3-e055-000000000001","Roscommon","%","22.9"
"F2021C04","Percentage change in housing stock since previous census","2006","2006","2ae19629-1498-13a3-e055-000000000001","Sligo","%","22.5"
"F2021C04","Percentage change in housing stock since previous census","2006","2006","2ae19629-149d-13a3-e055-000000000001","Cavan","%","33.5"
"F2021C04","Percentage change in housing stock since previous census","2006","2006","2ae19629-14a4-13a3-e055-000000000001","Donegal","%","22.9"
"F2021C04","Percentage change in housing stock since previous census","2006","2006","2ae19629-1495-13a3-e055-000000000001","Monaghan","%","17.6"
"F2021C04","Percentage change in housing stock since previous census","2011","2011","IE0","State","%","12.73"
"F2021C04","Percentage change in housing stock since previous census","2011","2011","2ae19629-1492-13a3-e055-000000000001","Carlow","%","15.05"
"F2021C04","Percentage change in housing stock since previous census","2011","2011","2ae19629-1433-13a3-e055-000000000001","Dublin City","%","8.33"
"F2021C04","Percentage change in housing stock since previous census","2011","2011","2ae19629-149f-13a3-e055-000000000001","Dún Laoghaire-Rathdown","%","10.82"
"F2021C04","Percentage change in housing stock since previous census","2011","2011","2ae19629-14a0-13a3-e055-000000000001","Fingal","%","14.33"
"F2021C04","Percentage change in housing stock since previous census","2011","2011","2ae19629-14a1-13a3-e055-000000000001","South Dublin","%","11.22"
"F2021C04","Percentage change in housing stock since previous census","2011","2011","2ae19629-14a7-13a3-e055-000000000001","Kildare","%","14.46"
"F2021C04","Percentage change in housing stock since previous census","2011","2011","2ae19629-14a8-13a3-e055-000000000001","Kilkenny","%","13.54"
"F2021C04","Percentage change in housing stock since previous census","2011","2011","2ae19629-148d-13a3-e055-000000000001","Laois","%","20.62"
"F2021C04","Percentage change in housing stock since previous census","2011","2011","2ae19629-1490-13a3-e055-000000000001","Longford","%","18.62"
"F2021C04","Percentage change in housing stock since previous census","2011","2011","2ae19629-1491-13a3-e055-000000000001","Louth","%","12.53"
"F2021C04","Percentage change in housing stock since previous census","2011","2011","2ae19629-1494-13a3-e055-000000000001","Meath","%","13.78"
"F2021C04","Percentage change in housing stock since previous census","2011","2011","2ae19629-1496-13a3-e055-000000000001","Offaly","%","11.45"
"F2021C04","Percentage change in housing stock since previous census","2011","2011","2ae19629-149b-13a3-e055-000000000001","Westmeath","%","11.71"
"F2021C04","Percentage change in housing stock since previous census","2011","2011","2ae19629-149c-13a3-e055-000000000001","Wexford","%","15.56"
"F2021C04","Percentage change in housing stock since previous census","2011","2011","2ae19629-149e-13a3-e055-000000000001","Wicklow","%","10.72"
"F2021C04","Percentage change in housing stock since previous census","2011","2011","2ae19629-14a2-13a3-e055-000000000001","Clare","%","13.89"
"F2021C04","Percentage change in housing stock since previous census","2011","2011","2ae19629-1451-13a3-e055-000000000001","Cork City and Cork County","%","12.65"
"F2021C04","Percentage change in housing stock since previous census","2011","2011","2ae19629-14a6-13a3-e055-000000000001","Kerry","%","13.4"
"F2021C04","Percentage change in housing stock since previous census","2011","2011","2ae19629-148f-13a3-e055-000000000001","Limerick City and County","%","8.47"
"F2021C04","Percentage change in housing stock since previous census","2011","2011","2ae19629-1499-13a3-e055-000000000001","Tipperary","%","12.14"
"F2021C04","Percentage change in housing stock since previous census","2011","2011","2ae19629-149a-13a3-e055-000000000001","Waterford City and County","%","10.14"
"F2021C04","Percentage change in housing stock since previous census","2011","2011","2ae19629-1435-13a3-e055-000000000001","Galway City","%","10.02"
"F2021C04","Percentage change in housing stock since previous census","2011","2011","2ae19629-14a5-13a3-e055-000000000001","Galway County","%","14.45"
"F2021C04","Percentage change in housing stock since previous census","2011","2011","2ae19629-148e-13a3-e055-000000000001","Leitrim","%","18.62"
"F2021C04","Percentage change in housing stock since previous census","2011","2011","2ae19629-1493-13a3-e055-000000000001","Mayo","%","12.05"
"F2021C04","Percentage change in housing stock since previous census","2011","2011","2ae19629-1497-13a3-e055-000000000001","Roscommon","%","17.07"
"F2021C04","Percentage change in housing stock since previous census","2011","2011","2ae19629-1498-13a3-e055-000000000001","Sligo","%","14.93"
"F2021C04","Percentage change in housing stock since previous census","2011","2011","2ae19629-149d-13a3-e055-000000000001","Cavan","%","19.33"
"F2021C04","Percentage change in housing stock since previous census","2011","2011","2ae19629-14a4-13a3-e055-000000000001","Donegal","%","18.99"
"F2021C04","Percentage change in housing stock since previous census","2011","2011","2ae19629-1495-13a3-e055-000000000001","Monaghan","%","15.69"
"F2021C04","Percentage change in housing stock since previous census","2016","2016","IE0","State","%","0.4"
"F2021C04","Percentage change in housing stock since previous census","2016","2016","2ae19629-1492-13a3-e055-000000000001","Carlow","%","0.5"
"F2021C04","Percentage change in housing stock since previous census","2016","2016","2ae19629-1433-13a3-e055-000000000001","Dublin City","%","-0.5"
"F2021C04","Percentage change in housing stock since previous census","2016","2016","2ae19629-149f-13a3-e055-000000000001","Dún Laoghaire-Rathdown","%","1.2"
"F2021C04","Percentage change in housing stock since previous census","2016","2016","2ae19629-14a0-13a3-e055-000000000001","Fingal","%","2"
"F2021C04","Percentage change in housing stock since previous census","2016","2016","2ae19629-14a1-13a3-e055-000000000001","South Dublin","%","1.1"
"F2021C04","Percentage change in housing stock since previous census","2016","2016","2ae19629-14a7-13a3-e055-000000000001","Kildare","%","1.7"
"F2021C04","Percentage change in housing stock since previous census","2016","2016","2ae19629-14a8-13a3-e055-000000000001","Kilkenny","%","0.6"
"F2021C04","Percentage change in housing stock since previous census","2016","2016","2ae19629-148d-13a3-e055-000000000001","Laois","%","0.4"
"F2021C04","Percentage change in housing stock since previous census","2016","2016","2ae19629-1490-13a3-e055-000000000001","Longford","%","-1.2"
"F2021C04","Percentage change in housing stock since previous census","2016","2016","2ae19629-1491-13a3-e055-000000000001","Louth","%","0.4"
"F2021C04","Percentage change in housing stock since previous census","2016","2016","2ae19629-1494-13a3-e055-000000000001","Meath","%","1.4"
"F2021C04","Percentage change in housing stock since previous census","2016","2016","2ae19629-1496-13a3-e055-000000000001","Offaly","%","0"
"F2021C04","Percentage change in housing stock since previous census","2016","2016","2ae19629-149b-13a3-e055-000000000001","Westmeath","%","0.6"
"F2021C04","Percentage change in housing stock since previous census","2016","2016","2ae19629-149c-13a3-e055-000000000001","Wexford","%","0.1"
"F2021C04","Percentage change in housing stock since previous census","2016","2016","2ae19629-149e-13a3-e055-000000000001","Wicklow","%","1.2"
"F2021C04","Percentage change in housing stock since previous census","2016","2016","2ae19629-14a2-13a3-e055-000000000001","Clare","%","0.3"
"F2021C04","Percentage change in housing stock since previous census","2016","2016","2ae19629-1451-13a3-e055-000000000001","Cork City and Cork County","%","0.8"
"F2021C04","Percentage change in housing stock since previous census","2016","2016","2ae19629-14a6-13a3-e055-000000000001","Kerry","%","-0.9"
"F2021C04","Percentage change in housing stock since previous census","2016","2016","2ae19629-148f-13a3-e055-000000000001","Limerick City and County","%","-0.1"
"F2021C04","Percentage change in housing stock since previous census","2016","2016","2ae19629-1499-13a3-e055-000000000001","Tipperary","%","0.2"
"F2021C04","Percentage change in housing stock since previous census","2016","2016","2ae19629-149a-13a3-e055-000000000001","Waterford City and County","%","0.2"
"F2021C04","Percentage change in housing stock since previous census","2016","2016","2ae19629-1435-13a3-e055-000000000001","Galway City","%","0.6"
"F2021C04","Percentage change in housing stock since previous census","2016","2016","2ae19629-14a5-13a3-e055-000000000001","Galway County","%","0.9"
"F2021C04","Percentage change in housing stock since previous census","2016","2016","2ae19629-148e-13a3-e055-000000000001","Leitrim","%","-0.4"
"F2021C04","Percentage change in housing stock since previous census","2016","2016","2ae19629-1493-13a3-e055-000000000001","Mayo","%","0.2"
"F2021C04","Percentage change in housing stock since previous census","2016","2016","2ae19629-1497-13a3-e055-000000000001","Roscommon","%","-0.9"
"F2021C04","Percentage change in housing stock since previous census","2016","2016","2ae19629-1498-13a3-e055-000000000001","Sligo","%","-0.8"
"F2021C04","Percentage change in housing stock since previous census","2016","2016","2ae19629-149d-13a3-e055-000000000001","Cavan","%","-0.4"
"F2021C04","Percentage change in housing stock since previous census","2016","2016","2ae19629-14a4-13a3-e055-000000000001","Donegal","%","0"
"F2021C04","Percentage change in housing stock since previous census","2016","2016","2ae19629-1495-13a3-e055-000000000001","Monaghan","%","1"
"F2021C04","Percentage change in housing stock since previous census","2022","2022","IE0","State","%","5.4"
"F2021C04","Percentage change in housing stock since previous census","2022","2022","2ae19629-1492-13a3-e055-000000000001","Carlow","%","5.5"
"F2021C04","Percentage change in housing stock since previous census","2022","2022","2ae19629-1433-13a3-e055-000000000001","Dublin City","%","4.2"
"F2021C04","Percentage change in housing stock since previous census","2022","2022","2ae19629-149f-13a3-e055-000000000001","Dún Laoghaire-Rathdown","%","7.2"
"F2021C04","Percentage change in housing stock since previous census","2022","2022","2ae19629-14a0-13a3-e055-000000000001","Fingal","%","10"
"F2021C04","Percentage change in housing stock since previous census","2022","2022","2ae19629-14a1-13a3-e055-000000000001","South Dublin","%","7.8"
"F2021C04","Percentage change in housing stock since previous census","2022","2022","2ae19629-14a7-13a3-e055-000000000001","Kildare","%","11"
"F2021C04","Percentage change in housing stock since previous census","2022","2022","2ae19629-14a8-13a3-e055-000000000001","Kilkenny","%","4.5"
"F2021C04","Percentage change in housing stock since previous census","2022","2022","2ae19629-148d-13a3-e055-000000000001","Laois","%","5"
"F2021C04","Percentage change in housing stock since previous census","2022","2022","2ae19629-1490-13a3-e055-000000000001","Longford","%","3.2"
"F2021C04","Percentage change in housing stock since previous census","2022","2022","2ae19629-1491-13a3-e055-000000000001","Louth","%","6.7"
"F2021C04","Percentage change in housing stock since previous census","2022","2022","2ae19629-1494-13a3-e055-000000000001","Meath","%","11.5"
"F2021C04","Percentage change in housing stock since previous census","2022","2022","2ae19629-1496-13a3-e055-000000000001","Offaly","%","3.6"
"F2021C04","Percentage change in housing stock since previous census","2022","2022","2ae19629-149b-13a3-e055-000000000001","Westmeath","%","3.5"
"F2021C04","Percentage change in housing stock since previous census","2022","2022","2ae19629-149c-13a3-e055-000000000001","Wexford","%","4.8"
"F2021C04","Percentage change in housing stock since previous census","2022","2022","2ae19629-149e-13a3-e055-000000000001","Wicklow","%","8.4"
"F2021C04","Percentage change in housing stock since previous census","2022","2022","2ae19629-14a2-13a3-e055-000000000001","Clare","%","3.4"
"F2021C04","Percentage change in housing stock since previous census","2022","2022","2ae19629-1451-13a3-e055-000000000001","Cork City and Cork County","%","5"
"F2021C04","Percentage change in housing stock since previous census","2022","2022","2ae19629-14a6-13a3-e055-000000000001","Kerry","%","4.3"
"F2021C04","Percentage change in housing stock since previous census","2022","2022","2ae19629-148f-13a3-e055-000000000001","Limerick City and County","%","4"
"F2021C04","Percentage change in housing stock since previous census","2022","2022","2ae19629-1499-13a3-e055-000000000001","Tipperary","%","2.2"
"F2021C04","Percentage change in housing stock since previous census","2022","2022","2ae19629-149a-13a3-e055-000000000001","Waterford City and County","%","4.5"
"F2021C04","Percentage change in housing stock since previous census","2022","2022","2ae19629-1435-13a3-e055-000000000001","Galway City","%","4.7"
"F2021C04","Percentage change in housing stock since previous census","2022","2022","2ae19629-14a5-13a3-e055-000000000001","Galway County","%","5.3"
"F2021C04","Percentage change in housing stock since previous census","2022","2022","2ae19629-148e-13a3-e055-000000000001","Leitrim","%","2.4"
"F2021C04","Percentage change in housing stock since previous census","2022","2022","2ae19629-1493-13a3-e055-000000000001","Mayo","%","3.6"
"F2021C04","Percentage change in housing stock since previous census","2022","2022","2ae19629-1497-13a3-e055-000000000001","Roscommon","%","2.7"
"F2021C04","Percentage change in housing stock since previous census","2022","2022","2ae19629-1498-13a3-e055-000000000001","Sligo","%","2.9"
"F2021C04","Percentage change in housing stock since previous census","2022","2022","2ae19629-149d-13a3-e055-000000000001","Cavan","%","2.5"
"F2021C04","Percentage change in housing stock since previous census","2022","2022","2ae19629-14a4-13a3-e055-000000000001","Donegal","%","2.5"
"F2021C04","Percentage change in housing stock since previous census","2022","2022","2ae19629-1495-13a3-e055-000000000001","Monaghan","%","4.1"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","1991","1991","IE0","State","%","0"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","1991","1991","2ae19629-1492-13a3-e055-000000000001","Carlow","%","0"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","1991","1991","2ae19629-1433-13a3-e055-000000000001","Dublin City","%","0"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","1991","1991","2ae19629-149f-13a3-e055-000000000001","Dún Laoghaire-Rathdown","%","0"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","1991","1991","2ae19629-14a0-13a3-e055-000000000001","Fingal","%","0"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","1991","1991","2ae19629-14a1-13a3-e055-000000000001","South Dublin","%","0"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","1991","1991","2ae19629-14a7-13a3-e055-000000000001","Kildare","%","0"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","1991","1991","2ae19629-14a8-13a3-e055-000000000001","Kilkenny","%","0"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","1991","1991","2ae19629-148d-13a3-e055-000000000001","Laois","%","0"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","1991","1991","2ae19629-1490-13a3-e055-000000000001","Longford","%","0"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","1991","1991","2ae19629-1491-13a3-e055-000000000001","Louth","%","0"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","1991","1991","2ae19629-1494-13a3-e055-000000000001","Meath","%","0"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","1991","1991","2ae19629-1496-13a3-e055-000000000001","Offaly","%","0"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","1991","1991","2ae19629-149b-13a3-e055-000000000001","Westmeath","%","0"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","1991","1991","2ae19629-149c-13a3-e055-000000000001","Wexford","%","0"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","1991","1991","2ae19629-149e-13a3-e055-000000000001","Wicklow","%","0"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","1991","1991","2ae19629-14a2-13a3-e055-000000000001","Clare","%","0"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","1991","1991","2ae19629-1451-13a3-e055-000000000001","Cork City and Cork County","%","0"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","1991","1991","2ae19629-14a6-13a3-e055-000000000001","Kerry","%","0"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","1991","1991","2ae19629-148f-13a3-e055-000000000001","Limerick City and County","%","0"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","1991","1991","2ae19629-1499-13a3-e055-000000000001","Tipperary","%","0"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","1991","1991","2ae19629-149a-13a3-e055-000000000001","Waterford City and County","%","0"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","1991","1991","2ae19629-1435-13a3-e055-000000000001","Galway City","%","0"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","1991","1991","2ae19629-14a5-13a3-e055-000000000001","Galway County","%","0"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","1991","1991","2ae19629-148e-13a3-e055-000000000001","Leitrim","%","0"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","1991","1991","2ae19629-1493-13a3-e055-000000000001","Mayo","%","0"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","1991","1991","2ae19629-1497-13a3-e055-000000000001","Roscommon","%","0"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","1991","1991","2ae19629-1498-13a3-e055-000000000001","Sligo","%","0"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","1991","1991","2ae19629-149d-13a3-e055-000000000001","Cavan","%","0"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","1991","1991","2ae19629-14a4-13a3-e055-000000000001","Donegal","%","0"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","1991","1991","2ae19629-1495-13a3-e055-000000000001","Monaghan","%","0"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","1996","1996","IE0","State","%","0.1"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","1996","1996","2ae19629-1492-13a3-e055-000000000001","Carlow","%","0.9"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","1996","1996","2ae19629-1433-13a3-e055-000000000001","Dublin City","%","11.3"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","1996","1996","2ae19629-149f-13a3-e055-000000000001","Dún Laoghaire-Rathdown","%","-15.2"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","1996","1996","2ae19629-14a0-13a3-e055-000000000001","Fingal","%","1.2"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","1996","1996","2ae19629-14a1-13a3-e055-000000000001","South Dublin","%","-5.6"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","1996","1996","2ae19629-14a7-13a3-e055-000000000001","Kildare","%","-18.3"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","1996","1996","2ae19629-14a8-13a3-e055-000000000001","Kilkenny","%","-11.6"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","1996","1996","2ae19629-148d-13a3-e055-000000000001","Laois","%","-3"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","1996","1996","2ae19629-1490-13a3-e055-000000000001","Longford","%","-20.1"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","1996","1996","2ae19629-1491-13a3-e055-000000000001","Louth","%","13.4"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","1996","1996","2ae19629-1494-13a3-e055-000000000001","Meath","%","-19.3"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","1996","1996","2ae19629-1496-13a3-e055-000000000001","Offaly","%","-2.7"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","1996","1996","2ae19629-149b-13a3-e055-000000000001","Westmeath","%","-1.1"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","1996","1996","2ae19629-149c-13a3-e055-000000000001","Wexford","%","1.5"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","1996","1996","2ae19629-149e-13a3-e055-000000000001","Wicklow","%","-6.1"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","1996","1996","2ae19629-14a2-13a3-e055-000000000001","Clare","%","-5.2"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","1996","1996","2ae19629-1451-13a3-e055-000000000001","Cork City and Cork County","%","-1.2"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","1996","1996","2ae19629-14a6-13a3-e055-000000000001","Kerry","%","8.4"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","1996","1996","2ae19629-148f-13a3-e055-000000000001","Limerick City and County","%","3.9"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","1996","1996","2ae19629-1499-13a3-e055-000000000001","Tipperary","%","-10"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","1996","1996","2ae19629-149a-13a3-e055-000000000001","Waterford City and County","%","2.1"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","1996","1996","2ae19629-1435-13a3-e055-000000000001","Galway City","%","3.2"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","1996","1996","2ae19629-14a5-13a3-e055-000000000001","Galway County","%","0.3"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","1996","1996","2ae19629-148e-13a3-e055-000000000001","Leitrim","%","7.4"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","1996","1996","2ae19629-1493-13a3-e055-000000000001","Mayo","%","8.9"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","1996","1996","2ae19629-1497-13a3-e055-000000000001","Roscommon","%","-5"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","1996","1996","2ae19629-1498-13a3-e055-000000000001","Sligo","%","-0.6"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","1996","1996","2ae19629-149d-13a3-e055-000000000001","Cavan","%","-4.1"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","1996","1996","2ae19629-14a4-13a3-e055-000000000001","Donegal","%","1.8"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","1996","1996","2ae19629-1495-13a3-e055-000000000001","Monaghan","%","-0.5"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2002","2002","IE0","State","%","36.26413302"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2002","2002","2ae19629-1492-13a3-e055-000000000001","Carlow","%","54.81927711"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2002","2002","2ae19629-1433-13a3-e055-000000000001","Dublin City","%","11.55311832"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2002","2002","2ae19629-149f-13a3-e055-000000000001","Dún Laoghaire-Rathdown","%","43.49710983"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2002","2002","2ae19629-14a0-13a3-e055-000000000001","Fingal","%","88.71915394"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2002","2002","2ae19629-14a1-13a3-e055-000000000001","South Dublin","%","51.10163468"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2002","2002","2ae19629-14a7-13a3-e055-000000000001","Kildare","%","116.0810811"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2002","2002","2ae19629-14a8-13a3-e055-000000000001","Kilkenny","%","17.6508344"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2002","2002","2ae19629-148d-13a3-e055-000000000001","Laois","%","36.05839416"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2002","2002","2ae19629-1490-13a3-e055-000000000001","Longford","%","33.33333333"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2002","2002","2ae19629-1491-13a3-e055-000000000001","Louth","%","35.74922188"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2002","2002","2ae19629-1494-13a3-e055-000000000001","Meath","%","53.82571732"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2002","2002","2ae19629-1496-13a3-e055-000000000001","Offaly","%","29.68868641"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2002","2002","2ae19629-149b-13a3-e055-000000000001","Westmeath","%","46.56357388"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2002","2002","2ae19629-149c-13a3-e055-000000000001","Wexford","%","101.3818762"
